,Start,Finish,Steps (count),Day of week,hour,date
2763,2022-04-26 02:00:00,26-Apr-2022 03:00,0,Tuesday,2,2022-04-26
2764,2022-04-26 03:00:00,26-Apr-2022 04:00,0,Tuesday,3,2022-04-26
2765,2022-04-26 04:00:00,26-Apr-2022 05:00,0,Tuesday,4,2022-04-26
2766,2022-04-26 05:00:00,26-Apr-2022 06:00,0,Tuesday,5,2022-04-26
2767,2022-04-26 06:00:00,26-Apr-2022 07:00,109,Tuesday,6,2022-04-26
2768,2022-04-26 07:00:00,26-Apr-2022 08:00,0,Tuesday,7,2022-04-26
2769,2022-04-26 08:00:00,26-Apr-2022 09:00,0,Tuesday,8,2022-04-26
2770,2022-04-26 09:00:00,26-Apr-2022 10:00,2678,Tuesday,9,2022-04-26
2771,2022-04-26 10:00:00,26-Apr-2022 11:00,275,Tuesday,10,2022-04-26
2772,2022-04-26 11:00:00,26-Apr-2022 12:00,488,Tuesday,11,2022-04-26
2773,2022-04-26 12:00:00,26-Apr-2022 13:00,306,Tuesday,12,2022-04-26
2774,2022-04-26 13:00:00,26-Apr-2022 14:00,130,Tuesday,13,2022-04-26
2775,2022-04-26 14:00:00,26-Apr-2022 15:00,119,Tuesday,14,2022-04-26
2776,2022-04-26 15:00:00,26-Apr-2022 16:00,95,Tuesday,15,2022-04-26
2777,2022-04-26 16:00:00,26-Apr-2022 17:00,0,Tuesday,16,2022-04-26
2778,2022-04-26 17:00:00,26-Apr-2022 18:00,429,Tuesday,17,2022-04-26
2779,2022-04-26 18:00:00,26-Apr-2022 19:00,135,Tuesday,18,2022-04-26
2780,2022-04-26 19:00:00,26-Apr-2022 20:00,0,Tuesday,19,2022-04-26
2781,2022-04-26 20:00:00,26-Apr-2022 21:00,16,Tuesday,20,2022-04-26
2782,2022-04-26 21:00:00,26-Apr-2022 22:00,0,Tuesday,21,2022-04-26
2783,2022-04-26 22:00:00,26-Apr-2022 23:00,0,Tuesday,22,2022-04-26
2784,2022-04-26 23:00:00,27-Apr-2022 00:00,43,Tuesday,23,2022-04-26
2785,2022-04-27 00:00:00,27-Apr-2022 01:00,0,Wednesday,0,2022-04-27
2786,2022-04-27 01:00:00,27-Apr-2022 02:00,0,Wednesday,1,2022-04-27
2787,2022-04-27 02:00:00,27-Apr-2022 03:00,0,Wednesday,2,2022-04-27
2788,2022-04-27 03:00:00,27-Apr-2022 04:00,0,Wednesday,3,2022-04-27
2789,2022-04-27 04:00:00,27-Apr-2022 05:00,0,Wednesday,4,2022-04-27
2790,2022-04-27 05:00:00,27-Apr-2022 06:00,0,Wednesday,5,2022-04-27
2791,2022-04-27 06:00:00,27-Apr-2022 07:00,0,Wednesday,6,2022-04-27
2792,2022-04-27 07:00:00,27-Apr-2022 08:00,0,Wednesday,7,2022-04-27
2793,2022-04-27 08:00:00,27-Apr-2022 09:00,140,Wednesday,8,2022-04-27
2794,2022-04-27 09:00:00,27-Apr-2022 10:00,150,Wednesday,9,2022-04-27
2795,2022-04-27 10:00:00,27-Apr-2022 11:00,106,Wednesday,10,2022-04-27
2796,2022-04-27 11:00:00,27-Apr-2022 12:00,419,Wednesday,11,2022-04-27
2797,2022-04-27 12:00:00,27-Apr-2022 13:00,9,Wednesday,12,2022-04-27
2798,2022-04-27 13:00:00,27-Apr-2022 14:00,44,Wednesday,13,2022-04-27
2799,2022-04-27 14:00:00,27-Apr-2022 15:00,314,Wednesday,14,2022-04-27
2800,2022-04-27 15:00:00,27-Apr-2022 16:00,296,Wednesday,15,2022-04-27
2801,2022-04-27 16:00:00,27-Apr-2022 17:00,184,Wednesday,16,2022-04-27
2802,2022-04-27 17:00:00,27-Apr-2022 18:00,190,Wednesday,17,2022-04-27
2803,2022-04-27 18:00:00,27-Apr-2022 19:00,115,Wednesday,18,2022-04-27
2804,2022-04-27 19:00:00,27-Apr-2022 20:00,120,Wednesday,19,2022-04-27
2805,2022-04-27 20:00:00,27-Apr-2022 21:00,142,Wednesday,20,2022-04-27
2806,2022-04-27 21:00:00,27-Apr-2022 22:00,62,Wednesday,21,2022-04-27
2807,2022-04-27 22:00:00,27-Apr-2022 23:00,0,Wednesday,22,2022-04-27
2808,2022-04-27 23:00:00,28-Apr-2022 00:00,134,Wednesday,23,2022-04-27
2809,2022-04-28 00:00:00,28-Apr-2022 01:00,81,Thursday,0,2022-04-28
2810,2022-04-28 01:00:00,28-Apr-2022 02:00,0,Thursday,1,2022-04-28
2811,2022-04-28 02:00:00,28-Apr-2022 03:00,0,Thursday,2,2022-04-28
2812,2022-04-28 03:00:00,28-Apr-2022 04:00,0,Thursday,3,2022-04-28
2813,2022-04-28 04:00:00,28-Apr-2022 05:00,0,Thursday,4,2022-04-28
2814,2022-04-28 05:00:00,28-Apr-2022 06:00,0,Thursday,5,2022-04-28
2815,2022-04-28 06:00:00,28-Apr-2022 07:00,0,Thursday,6,2022-04-28
2816,2022-04-28 07:00:00,28-Apr-2022 08:00,0,Thursday,7,2022-04-28
2817,2022-04-28 08:00:00,28-Apr-2022 09:00,241,Thursday,8,2022-04-28
2818,2022-04-28 09:00:00,28-Apr-2022 10:00,8,Thursday,9,2022-04-28
2819,2022-04-28 10:00:00,28-Apr-2022 11:00,101,Thursday,10,2022-04-28
2820,2022-04-28 11:00:00,28-Apr-2022 12:00,335,Thursday,11,2022-04-28
2821,2022-04-28 12:00:00,28-Apr-2022 13:00,282,Thursday,12,2022-04-28
2822,2022-04-28 13:00:00,28-Apr-2022 14:00,178,Thursday,13,2022-04-28
2823,2022-04-28 14:00:00,28-Apr-2022 15:00,30,Thursday,14,2022-04-28
2824,2022-04-28 15:00:00,28-Apr-2022 16:00,206,Thursday,15,2022-04-28
2825,2022-04-28 16:00:00,28-Apr-2022 17:00,211,Thursday,16,2022-04-28
2826,2022-04-28 17:00:00,28-Apr-2022 18:00,260,Thursday,17,2022-04-28
2827,2022-04-28 18:00:00,28-Apr-2022 19:00,54,Thursday,18,2022-04-28
2828,2022-04-28 19:00:00,28-Apr-2022 20:00,90,Thursday,19,2022-04-28
2829,2022-04-28 20:00:00,28-Apr-2022 21:00,104,Thursday,20,2022-04-28
2830,2022-04-28 21:00:00,28-Apr-2022 22:00,11,Thursday,21,2022-04-28
2831,2022-04-28 22:00:00,28-Apr-2022 23:00,2,Thursday,22,2022-04-28
2832,2022-04-28 23:00:00,29-Apr-2022 00:00,43,Thursday,23,2022-04-28
2833,2022-04-29 00:00:00,29-Apr-2022 01:00,0,Friday,0,2022-04-29
2834,2022-04-29 01:00:00,29-Apr-2022 02:00,0,Friday,1,2022-04-29
2835,2022-04-29 02:00:00,29-Apr-2022 03:00,0,Friday,2,2022-04-29
2836,2022-04-29 03:00:00,29-Apr-2022 04:00,0,Friday,3,2022-04-29
2837,2022-04-29 04:00:00,29-Apr-2022 05:00,0,Friday,4,2022-04-29
2838,2022-04-29 05:00:00,29-Apr-2022 06:00,0,Friday,5,2022-04-29
2839,2022-04-29 06:00:00,29-Apr-2022 07:00,0,Friday,6,2022-04-29
2840,2022-04-29 07:00:00,29-Apr-2022 08:00,32,Friday,7,2022-04-29
2841,2022-04-29 08:00:00,29-Apr-2022 09:00,0,Friday,8,2022-04-29
2842,2022-04-29 09:00:00,29-Apr-2022 10:00,0,Friday,9,2022-04-29
2843,2022-04-29 10:00:00,29-Apr-2022 11:00,275,Friday,10,2022-04-29
2844,2022-04-29 11:00:00,29-Apr-2022 12:00,210,Friday,11,2022-04-29
2845,2022-04-29 12:00:00,29-Apr-2022 13:00,33,Friday,12,2022-04-29
2846,2022-04-29 13:00:00,29-Apr-2022 14:00,114,Friday,13,2022-04-29
2847,2022-04-29 14:00:00,29-Apr-2022 15:00,196,Friday,14,2022-04-29
2848,2022-04-29 15:00:00,29-Apr-2022 16:00,189,Friday,15,2022-04-29
2849,2022-04-29 16:00:00,29-Apr-2022 17:00,238,Friday,16,2022-04-29
2850,2022-04-29 17:00:00,29-Apr-2022 18:00,177,Friday,17,2022-04-29
2851,2022-04-29 18:00:00,29-Apr-2022 19:00,96,Friday,18,2022-04-29
2852,2022-04-29 19:00:00,29-Apr-2022 20:00,266,Friday,19,2022-04-29
2853,2022-04-29 20:00:00,29-Apr-2022 21:00,154,Friday,20,2022-04-29
2854,2022-04-29 21:00:00,29-Apr-2022 22:00,22,Friday,21,2022-04-29
2855,2022-04-29 22:00:00,29-Apr-2022 23:00,164,Friday,22,2022-04-29
2856,2022-04-29 23:00:00,30-Apr-2022 00:00,109,Friday,23,2022-04-29
2857,2022-04-30 00:00:00,30-Apr-2022 01:00,29,Saturday,0,2022-04-30
2858,2022-04-30 01:00:00,30-Apr-2022 02:00,0,Saturday,1,2022-04-30
2859,2022-04-30 02:00:00,30-Apr-2022 03:00,0,Saturday,2,2022-04-30
2860,2022-04-30 03:00:00,30-Apr-2022 04:00,0,Saturday,3,2022-04-30
2861,2022-04-30 04:00:00,30-Apr-2022 05:00,0,Saturday,4,2022-04-30
2862,2022-04-30 05:00:00,30-Apr-2022 06:00,0,Saturday,5,2022-04-30
2863,2022-04-30 06:00:00,30-Apr-2022 07:00,0,Saturday,6,2022-04-30
2864,2022-04-30 07:00:00,30-Apr-2022 08:00,0,Saturday,7,2022-04-30
2865,2022-04-30 08:00:00,30-Apr-2022 09:00,224,Saturday,8,2022-04-30
2866,2022-04-30 09:00:00,30-Apr-2022 10:00,181,Saturday,9,2022-04-30
2867,2022-04-30 10:00:00,30-Apr-2022 11:00,460,Saturday,10,2022-04-30
2868,2022-04-30 11:00:00,30-Apr-2022 12:00,390,Saturday,11,2022-04-30
2869,2022-04-30 12:00:00,30-Apr-2022 13:00,528,Saturday,12,2022-04-30
2870,2022-04-30 13:00:00,30-Apr-2022 14:00,99,Saturday,13,2022-04-30
2871,2022-04-30 14:00:00,30-Apr-2022 15:00,163,Saturday,14,2022-04-30
2872,2022-04-30 15:00:00,30-Apr-2022 16:00,210,Saturday,15,2022-04-30
2873,2022-04-30 16:00:00,30-Apr-2022 17:00,163,Saturday,16,2022-04-30
2874,2022-04-30 17:00:00,30-Apr-2022 18:00,13,Saturday,17,2022-04-30
2875,2022-04-30 18:00:00,30-Apr-2022 19:00,65,Saturday,18,2022-04-30
2876,2022-04-30 19:00:00,30-Apr-2022 20:00,251,Saturday,19,2022-04-30
2877,2022-04-30 20:00:00,30-Apr-2022 21:00,452,Saturday,20,2022-04-30
2878,2022-04-30 21:00:00,30-Apr-2022 22:00,181,Saturday,21,2022-04-30
2879,2022-04-30 22:00:00,30-Apr-2022 23:00,45,Saturday,22,2022-04-30
2880,2022-04-30 23:00:00,01-May-2022 00:00,90,Saturday,23,2022-04-30
2881,2022-05-01 00:00:00,01-May-2022 01:00,0,Sunday,0,2022-05-01
2882,2022-05-01 01:00:00,01-May-2022 02:00,0,Sunday,1,2022-05-01
2883,2022-05-01 02:00:00,01-May-2022 03:00,0,Sunday,2,2022-05-01
2884,2022-05-01 03:00:00,01-May-2022 04:00,0,Sunday,3,2022-05-01
2885,2022-05-01 04:00:00,01-May-2022 05:00,0,Sunday,4,2022-05-01
2886,2022-05-01 05:00:00,01-May-2022 06:00,0,Sunday,5,2022-05-01
2887,2022-05-01 06:00:00,01-May-2022 07:00,0,Sunday,6,2022-05-01
2888,2022-05-01 07:00:00,01-May-2022 08:00,0,Sunday,7,2022-05-01
2889,2022-05-01 08:00:00,01-May-2022 09:00,55,Sunday,8,2022-05-01
2890,2022-05-01 09:00:00,01-May-2022 10:00,10,Sunday,9,2022-05-01
2891,2022-05-01 10:00:00,01-May-2022 11:00,13,Sunday,10,2022-05-01
2892,2022-05-01 11:00:00,01-May-2022 12:00,319,Sunday,11,2022-05-01
2893,2022-05-01 12:00:00,01-May-2022 13:00,300,Sunday,12,2022-05-01
2894,2022-05-01 13:00:00,01-May-2022 14:00,73,Sunday,13,2022-05-01
2895,2022-05-01 14:00:00,01-May-2022 15:00,141,Sunday,14,2022-05-01
2896,2022-05-01 15:00:00,01-May-2022 16:00,193,Sunday,15,2022-05-01
2897,2022-05-01 16:00:00,01-May-2022 17:00,361,Sunday,16,2022-05-01
2898,2022-05-01 17:00:00,01-May-2022 18:00,152,Sunday,17,2022-05-01
2899,2022-05-01 18:00:00,01-May-2022 19:00,0,Sunday,18,2022-05-01
2900,2022-05-01 19:00:00,01-May-2022 20:00,110,Sunday,19,2022-05-01
2901,2022-05-01 20:00:00,01-May-2022 21:00,0,Sunday,20,2022-05-01
2902,2022-05-01 21:00:00,01-May-2022 22:00,108,Sunday,21,2022-05-01
2903,2022-05-01 22:00:00,01-May-2022 23:00,0,Sunday,22,2022-05-01
2904,2022-05-01 23:00:00,02-May-2022 00:00,75,Sunday,23,2022-05-01
2905,2022-05-02 00:00:00,02-May-2022 01:00,0,Monday,0,2022-05-02
2906,2022-05-02 01:00:00,02-May-2022 02:00,0,Monday,1,2022-05-02
2907,2022-05-02 02:00:00,02-May-2022 03:00,0,Monday,2,2022-05-02
2908,2022-05-02 03:00:00,02-May-2022 04:00,0,Monday,3,2022-05-02
2909,2022-05-02 04:00:00,02-May-2022 05:00,0,Monday,4,2022-05-02
2910,2022-05-02 05:00:00,02-May-2022 06:00,0,Monday,5,2022-05-02
2911,2022-05-02 06:00:00,02-May-2022 07:00,0,Monday,6,2022-05-02
2912,2022-05-02 07:00:00,02-May-2022 08:00,148,Monday,7,2022-05-02
2913,2022-05-02 08:00:00,02-May-2022 09:00,18,Monday,8,2022-05-02
2914,2022-05-02 09:00:00,02-May-2022 10:00,286,Monday,9,2022-05-02
2915,2022-05-02 10:00:00,02-May-2022 11:00,531,Monday,10,2022-05-02
2916,2022-05-02 11:00:00,02-May-2022 12:00,180,Monday,11,2022-05-02
2917,2022-05-02 12:00:00,02-May-2022 13:00,210,Monday,12,2022-05-02
2918,2022-05-02 13:00:00,02-May-2022 14:00,92,Monday,13,2022-05-02
2919,2022-05-02 14:00:00,02-May-2022 15:00,79,Monday,14,2022-05-02
2920,2022-05-02 15:00:00,02-May-2022 16:00,130,Monday,15,2022-05-02
2921,2022-05-02 16:00:00,02-May-2022 17:00,0,Monday,16,2022-05-02
2922,2022-05-02 17:00:00,02-May-2022 18:00,0,Monday,17,2022-05-02
2923,2022-05-02 18:00:00,02-May-2022 19:00,43,Monday,18,2022-05-02
2924,2022-05-02 19:00:00,02-May-2022 20:00,243,Monday,19,2022-05-02
2925,2022-05-02 20:00:00,02-May-2022 21:00,53,Monday,20,2022-05-02
2926,2022-05-02 21:00:00,02-May-2022 22:00,82,Monday,21,2022-05-02
2927,2022-05-02 22:00:00,02-May-2022 23:00,0,Monday,22,2022-05-02
2928,2022-05-02 23:00:00,03-May-2022 00:00,71,Monday,23,2022-05-02
2929,2022-05-03 00:00:00,03-May-2022 01:00,0,Tuesday,0,2022-05-03
2930,2022-05-03 01:00:00,03-May-2022 02:00,0,Tuesday,1,2022-05-03
2931,2022-05-03 02:00:00,03-May-2022 03:00,0,Tuesday,2,2022-05-03
2932,2022-05-03 03:00:00,03-May-2022 04:00,0,Tuesday,3,2022-05-03
2933,2022-05-03 04:00:00,03-May-2022 05:00,0,Tuesday,4,2022-05-03
2934,2022-05-03 05:00:00,03-May-2022 06:00,0,Tuesday,5,2022-05-03
2935,2022-05-03 06:00:00,03-May-2022 07:00,0,Tuesday,6,2022-05-03
2936,2022-05-03 07:00:00,03-May-2022 08:00,21,Tuesday,7,2022-05-03
2937,2022-05-03 08:00:00,03-May-2022 09:00,0,Tuesday,8,2022-05-03
2938,2022-05-03 09:00:00,03-May-2022 10:00,414,Tuesday,9,2022-05-03
2939,2022-05-03 10:00:00,03-May-2022 11:00,386,Tuesday,10,2022-05-03
2940,2022-05-03 11:00:00,03-May-2022 12:00,1267,Tuesday,11,2022-05-03
2941,2022-05-03 12:00:00,03-May-2022 13:00,663,Tuesday,12,2022-05-03
2942,2022-05-03 13:00:00,03-May-2022 14:00,1609,Tuesday,13,2022-05-03
2943,2022-05-03 14:00:00,03-May-2022 15:00,1466,Tuesday,14,2022-05-03
2944,2022-05-03 15:00:00,03-May-2022 16:00,3145,Tuesday,15,2022-05-03
2945,2022-05-03 16:00:00,03-May-2022 17:00,537,Tuesday,16,2022-05-03
2946,2022-05-03 17:00:00,03-May-2022 18:00,207,Tuesday,17,2022-05-03
2947,2022-05-03 18:00:00,03-May-2022 19:00,67,Tuesday,18,2022-05-03
2948,2022-05-03 19:00:00,03-May-2022 20:00,204,Tuesday,19,2022-05-03
2949,2022-05-03 20:00:00,03-May-2022 21:00,26,Tuesday,20,2022-05-03
2950,2022-05-03 21:00:00,03-May-2022 22:00,98,Tuesday,21,2022-05-03
2951,2022-05-03 22:00:00,03-May-2022 23:00,13,Tuesday,22,2022-05-03
2952,2022-05-03 23:00:00,04-May-2022 00:00,0,Tuesday,23,2022-05-03
2953,2022-05-04 00:00:00,04-May-2022 01:00,0,Wednesday,0,2022-05-04
2954,2022-05-04 01:00:00,04-May-2022 02:00,0,Wednesday,1,2022-05-04
2955,2022-05-04 02:00:00,04-May-2022 03:00,0,Wednesday,2,2022-05-04
2956,2022-05-04 03:00:00,04-May-2022 04:00,0,Wednesday,3,2022-05-04
2957,2022-05-04 04:00:00,04-May-2022 05:00,0,Wednesday,4,2022-05-04
2958,2022-05-04 05:00:00,04-May-2022 06:00,0,Wednesday,5,2022-05-04
2959,2022-05-04 06:00:00,04-May-2022 07:00,317,Wednesday,6,2022-05-04
2960,2022-05-04 07:00:00,04-May-2022 08:00,935,Wednesday,7,2022-05-04
2961,2022-05-04 08:00:00,04-May-2022 09:00,273,Wednesday,8,2022-05-04
2962,2022-05-04 09:00:00,04-May-2022 10:00,354,Wednesday,9,2022-05-04
2963,2022-05-04 10:00:00,04-May-2022 11:00,1455,Wednesday,10,2022-05-04
2964,2022-05-04 11:00:00,04-May-2022 12:00,872,Wednesday,11,2022-05-04
2965,2022-05-04 12:00:00,04-May-2022 13:00,395,Wednesday,12,2022-05-04
2966,2022-05-04 13:00:00,04-May-2022 14:00,213,Wednesday,13,2022-05-04
2967,2022-05-04 14:00:00,04-May-2022 15:00,469,Wednesday,14,2022-05-04
2968,2022-05-04 15:00:00,04-May-2022 16:00,298,Wednesday,15,2022-05-04
2969,2022-05-04 16:00:00,04-May-2022 17:00,63,Wednesday,16,2022-05-04
2970,2022-05-04 17:00:00,04-May-2022 18:00,211,Wednesday,17,2022-05-04
2971,2022-05-04 18:00:00,04-May-2022 19:00,33,Wednesday,18,2022-05-04
2972,2022-05-04 19:00:00,04-May-2022 20:00,204,Wednesday,19,2022-05-04
2973,2022-05-04 20:00:00,04-May-2022 21:00,260,Wednesday,20,2022-05-04
2974,2022-05-04 21:00:00,04-May-2022 22:00,116,Wednesday,21,2022-05-04
2975,2022-05-04 22:00:00,04-May-2022 23:00,65,Wednesday,22,2022-05-04
2976,2022-05-04 23:00:00,05-May-2022 00:00,52,Wednesday,23,2022-05-04
2977,2022-05-05 00:00:00,05-May-2022 01:00,0,Thursday,0,2022-05-05
2978,2022-05-05 01:00:00,05-May-2022 02:00,0,Thursday,1,2022-05-05
2979,2022-05-05 02:00:00,05-May-2022 03:00,0,Thursday,2,2022-05-05
2980,2022-05-05 03:00:00,05-May-2022 04:00,0,Thursday,3,2022-05-05
2981,2022-05-05 04:00:00,05-May-2022 05:00,0,Thursday,4,2022-05-05
2982,2022-05-05 05:00:00,05-May-2022 06:00,0,Thursday,5,2022-05-05
2983,2022-05-05 06:00:00,05-May-2022 07:00,1819,Thursday,6,2022-05-05
2984,2022-05-05 07:00:00,05-May-2022 08:00,1645,Thursday,7,2022-05-05
2985,2022-05-05 08:00:00,05-May-2022 09:00,0,Thursday,8,2022-05-05
2986,2022-05-05 09:00:00,05-May-2022 10:00,415,Thursday,9,2022-05-05
2987,2022-05-05 10:00:00,05-May-2022 11:00,1351,Thursday,10,2022-05-05
2988,2022-05-05 11:00:00,05-May-2022 12:00,1953,Thursday,11,2022-05-05
2989,2022-05-05 12:00:00,05-May-2022 13:00,298,Thursday,12,2022-05-05
2990,2022-05-05 13:00:00,05-May-2022 14:00,389,Thursday,13,2022-05-05
2991,2022-05-05 14:00:00,05-May-2022 15:00,0,Thursday,14,2022-05-05
2992,2022-05-05 15:00:00,05-May-2022 16:00,620,Thursday,15,2022-05-05
2993,2022-05-05 16:00:00,05-May-2022 17:00,1840,Thursday,16,2022-05-05
2994,2022-05-05 17:00:00,05-May-2022 18:00,45,Thursday,17,2022-05-05
2995,2022-05-05 18:00:00,05-May-2022 19:00,229,Thursday,18,2022-05-05
2996,2022-05-05 19:00:00,05-May-2022 20:00,327,Thursday,19,2022-05-05
2997,2022-05-05 20:00:00,05-May-2022 21:00,58,Thursday,20,2022-05-05
2998,2022-05-05 21:00:00,05-May-2022 22:00,16,Thursday,21,2022-05-05
2999,2022-05-05 22:00:00,05-May-2022 23:00,0,Thursday,22,2022-05-05
3000,2022-05-05 23:00:00,06-May-2022 00:00,144,Thursday,23,2022-05-05
3001,2022-05-06 00:00:00,06-May-2022 01:00,0,Friday,0,2022-05-06
3002,2022-05-06 01:00:00,06-May-2022 02:00,0,Friday,1,2022-05-06
3003,2022-05-06 02:00:00,06-May-2022 03:00,0,Friday,2,2022-05-06
3004,2022-05-06 03:00:00,06-May-2022 04:00,0,Friday,3,2022-05-06
3005,2022-05-06 04:00:00,06-May-2022 05:00,0,Friday,4,2022-05-06
3006,2022-05-06 05:00:00,06-May-2022 06:00,0,Friday,5,2022-05-06
3007,2022-05-06 06:00:00,06-May-2022 07:00,427,Friday,6,2022-05-06
3008,2022-05-06 07:00:00,06-May-2022 08:00,1162,Friday,7,2022-05-06
3009,2022-05-06 08:00:00,06-May-2022 09:00,97,Friday,8,2022-05-06
3010,2022-05-06 09:00:00,06-May-2022 10:00,887,Friday,9,2022-05-06
3011,2022-05-06 10:00:00,06-May-2022 11:00,953,Friday,10,2022-05-06
3012,2022-05-06 11:00:00,06-May-2022 12:00,789,Friday,11,2022-05-06
3013,2022-05-06 12:00:00,06-May-2022 13:00,626,Friday,12,2022-05-06
3014,2022-05-06 13:00:00,06-May-2022 14:00,174,Friday,13,2022-05-06
3015,2022-05-06 14:00:00,06-May-2022 15:00,1665,Friday,14,2022-05-06
3016,2022-05-06 15:00:00,06-May-2022 16:00,2226,Friday,15,2022-05-06
3017,2022-05-06 16:00:00,06-May-2022 17:00,430,Friday,16,2022-05-06
3018,2022-05-06 17:00:00,06-May-2022 18:00,230,Friday,17,2022-05-06
3019,2022-05-06 18:00:00,06-May-2022 19:00,96,Friday,18,2022-05-06
3020,2022-05-06 19:00:00,06-May-2022 20:00,350,Friday,19,2022-05-06
3021,2022-05-06 20:00:00,06-May-2022 21:00,309,Friday,20,2022-05-06
3022,2022-05-06 21:00:00,06-May-2022 22:00,216,Friday,21,2022-05-06
3023,2022-05-06 22:00:00,06-May-2022 23:00,77,Friday,22,2022-05-06
3024,2022-05-06 23:00:00,07-May-2022 00:00,54,Friday,23,2022-05-06
3025,2022-05-07 00:00:00,07-May-2022 01:00,0,Saturday,0,2022-05-07
3026,2022-05-07 01:00:00,07-May-2022 02:00,0,Saturday,1,2022-05-07
3027,2022-05-07 02:00:00,07-May-2022 03:00,0,Saturday,2,2022-05-07
3028,2022-05-07 03:00:00,07-May-2022 04:00,0,Saturday,3,2022-05-07
3029,2022-05-07 04:00:00,07-May-2022 05:00,0,Saturday,4,2022-05-07
3030,2022-05-07 05:00:00,07-May-2022 06:00,0,Saturday,5,2022-05-07
3031,2022-05-07 06:00:00,07-May-2022 07:00,0,Saturday,6,2022-05-07
3032,2022-05-07 07:00:00,07-May-2022 08:00,346,Saturday,7,2022-05-07
3033,2022-05-07 08:00:00,07-May-2022 09:00,659,Saturday,8,2022-05-07
3034,2022-05-07 09:00:00,07-May-2022 10:00,611,Saturday,9,2022-05-07
3035,2022-05-07 10:00:00,07-May-2022 11:00,104,Saturday,10,2022-05-07
3036,2022-05-07 11:00:00,07-May-2022 12:00,473,Saturday,11,2022-05-07
3037,2022-05-07 12:00:00,07-May-2022 13:00,1316,Saturday,12,2022-05-07
3038,2022-05-07 13:00:00,07-May-2022 14:00,225,Saturday,13,2022-05-07
3039,2022-05-07 14:00:00,07-May-2022 15:00,510,Saturday,14,2022-05-07
3040,2022-05-07 15:00:00,07-May-2022 16:00,0,Saturday,15,2022-05-07
3041,2022-05-07 16:00:00,07-May-2022 17:00,0,Saturday,16,2022-05-07
3042,2022-05-07 17:00:00,07-May-2022 18:00,77,Saturday,17,2022-05-07
3043,2022-05-07 18:00:00,07-May-2022 19:00,230,Saturday,18,2022-05-07
3044,2022-05-07 19:00:00,07-May-2022 20:00,280,Saturday,19,2022-05-07
3045,2022-05-07 20:00:00,07-May-2022 21:00,298,Saturday,20,2022-05-07
3046,2022-05-07 21:00:00,07-May-2022 22:00,18,Saturday,21,2022-05-07
3047,2022-05-07 22:00:00,07-May-2022 23:00,87,Saturday,22,2022-05-07
3048,2022-05-07 23:00:00,08-May-2022 00:00,131,Saturday,23,2022-05-07
3049,2022-05-08 00:00:00,08-May-2022 01:00,0,Sunday,0,2022-05-08
3050,2022-05-08 01:00:00,08-May-2022 02:00,0,Sunday,1,2022-05-08
3051,2022-05-08 02:00:00,08-May-2022 03:00,0,Sunday,2,2022-05-08
3052,2022-05-08 03:00:00,08-May-2022 04:00,0,Sunday,3,2022-05-08
3053,2022-05-08 04:00:00,08-May-2022 05:00,0,Sunday,4,2022-05-08
3054,2022-05-08 05:00:00,08-May-2022 06:00,0,Sunday,5,2022-05-08
3055,2022-05-08 06:00:00,08-May-2022 07:00,0,Sunday,6,2022-05-08
3056,2022-05-08 07:00:00,08-May-2022 08:00,0,Sunday,7,2022-05-08
3057,2022-05-08 08:00:00,08-May-2022 09:00,37,Sunday,8,2022-05-08
3058,2022-05-08 09:00:00,08-May-2022 10:00,163,Sunday,9,2022-05-08
3059,2022-05-08 10:00:00,08-May-2022 11:00,426,Sunday,10,2022-05-08
3060,2022-05-08 11:00:00,08-May-2022 12:00,0,Sunday,11,2022-05-08
3061,2022-05-08 12:00:00,08-May-2022 13:00,330,Sunday,12,2022-05-08
3062,2022-05-08 13:00:00,08-May-2022 14:00,1688,Sunday,13,2022-05-08
3063,2022-05-08 14:00:00,08-May-2022 15:00,2369,Sunday,14,2022-05-08
3064,2022-05-08 15:00:00,08-May-2022 16:00,623,Sunday,15,2022-05-08
3065,2022-05-08 16:00:00,08-May-2022 17:00,579,Sunday,16,2022-05-08
3066,2022-05-08 17:00:00,08-May-2022 18:00,163,Sunday,17,2022-05-08
3067,2022-05-08 18:00:00,08-May-2022 19:00,14,Sunday,18,2022-05-08
3068,2022-05-08 19:00:00,08-May-2022 20:00,162,Sunday,19,2022-05-08
3069,2022-05-08 20:00:00,08-May-2022 21:00,126,Sunday,20,2022-05-08
3070,2022-05-08 21:00:00,08-May-2022 22:00,0,Sunday,21,2022-05-08
3071,2022-05-08 22:00:00,08-May-2022 23:00,123,Sunday,22,2022-05-08
3072,2022-05-08 23:00:00,09-May-2022 00:00,0,Sunday,23,2022-05-08
3073,2022-05-09 00:00:00,09-May-2022 01:00,0,Monday,0,2022-05-09
3074,2022-05-09 01:00:00,09-May-2022 02:00,0,Monday,1,2022-05-09
3075,2022-05-09 02:00:00,09-May-2022 03:00,0,Monday,2,2022-05-09
3076,2022-05-09 03:00:00,09-May-2022 04:00,0,Monday,3,2022-05-09
3077,2022-05-09 04:00:00,09-May-2022 05:00,0,Monday,4,2022-05-09
3078,2022-05-09 05:00:00,09-May-2022 06:00,0,Monday,5,2022-05-09
3079,2022-05-09 06:00:00,09-May-2022 07:00,426,Monday,6,2022-05-09
3080,2022-05-09 07:00:00,09-May-2022 08:00,966,Monday,7,2022-05-09
