,Start,Finish,Steps (count),Day of week,hour,date
2546,2022-04-17 01:00:00,17-Apr-2022 02:00,0,Sunday,1,2022-04-17
2547,2022-04-17 02:00:00,17-Apr-2022 03:00,0,Sunday,2,2022-04-17
2548,2022-04-17 03:00:00,17-Apr-2022 04:00,0,Sunday,3,2022-04-17
2549,2022-04-17 04:00:00,17-Apr-2022 05:00,0,Sunday,4,2022-04-17
2550,2022-04-17 05:00:00,17-Apr-2022 06:00,0,Sunday,5,2022-04-17
2551,2022-04-17 06:00:00,17-Apr-2022 07:00,91,Sunday,6,2022-04-17
2552,2022-04-17 07:00:00,17-Apr-2022 08:00,378,Sunday,7,2022-04-17
2553,2022-04-17 08:00:00,17-Apr-2022 09:00,2933,Sunday,8,2022-04-17
2554,2022-04-17 09:00:00,17-Apr-2022 10:00,2673,Sunday,9,2022-04-17
2555,2022-04-17 10:00:00,17-Apr-2022 11:00,231,Sunday,10,2022-04-17
2556,2022-04-17 11:00:00,17-Apr-2022 12:00,195,Sunday,11,2022-04-17
2557,2022-04-17 12:00:00,17-Apr-2022 13:00,192,Sunday,12,2022-04-17
2558,2022-04-17 13:00:00,17-Apr-2022 14:00,115,Sunday,13,2022-04-17
2559,2022-04-17 14:00:00,17-Apr-2022 15:00,43,Sunday,14,2022-04-17
2560,2022-04-17 15:00:00,17-Apr-2022 16:00,240,Sunday,15,2022-04-17
2561,2022-04-17 16:00:00,17-Apr-2022 17:00,4010,Sunday,16,2022-04-17
2562,2022-04-17 17:00:00,17-Apr-2022 18:00,280,Sunday,17,2022-04-17
2563,2022-04-17 18:00:00,17-Apr-2022 19:00,159,Sunday,18,2022-04-17
2564,2022-04-17 19:00:00,17-Apr-2022 20:00,33,Sunday,19,2022-04-17
2565,2022-04-17 20:00:00,17-Apr-2022 21:00,24,Sunday,20,2022-04-17
2566,2022-04-17 21:00:00,17-Apr-2022 22:00,0,Sunday,21,2022-04-17
2567,2022-04-17 22:00:00,17-Apr-2022 23:00,0,Sunday,22,2022-04-17
2568,2022-04-17 23:00:00,18-Apr-2022 00:00,0,Sunday,23,2022-04-17
2569,2022-04-18 00:00:00,18-Apr-2022 01:00,0,Monday,0,2022-04-18
2570,2022-04-18 01:00:00,18-Apr-2022 02:00,0,Monday,1,2022-04-18
2571,2022-04-18 02:00:00,18-Apr-2022 03:00,0,Monday,2,2022-04-18
2572,2022-04-18 03:00:00,18-Apr-2022 04:00,0,Monday,3,2022-04-18
2573,2022-04-18 04:00:00,18-Apr-2022 05:00,0,Monday,4,2022-04-18
2574,2022-04-18 05:00:00,18-Apr-2022 06:00,0,Monday,5,2022-04-18
2575,2022-04-18 06:00:00,18-Apr-2022 07:00,47,Monday,6,2022-04-18
2576,2022-04-18 07:00:00,18-Apr-2022 08:00,0,Monday,7,2022-04-18
2577,2022-04-18 08:00:00,18-Apr-2022 09:00,1736,Monday,8,2022-04-18
2578,2022-04-18 09:00:00,18-Apr-2022 10:00,2984,Monday,9,2022-04-18
2579,2022-04-18 10:00:00,18-Apr-2022 11:00,162,Monday,10,2022-04-18
2580,2022-04-18 11:00:00,18-Apr-2022 12:00,289,Monday,11,2022-04-18
2581,2022-04-18 12:00:00,18-Apr-2022 13:00,163,Monday,12,2022-04-18
2582,2022-04-18 13:00:00,18-Apr-2022 14:00,0,Monday,13,2022-04-18
2583,2022-04-18 14:00:00,18-Apr-2022 15:00,147,Monday,14,2022-04-18
2584,2022-04-18 15:00:00,18-Apr-2022 16:00,2059,Monday,15,2022-04-18
2585,2022-04-18 16:00:00,18-Apr-2022 17:00,3378,Monday,16,2022-04-18
2586,2022-04-18 17:00:00,18-Apr-2022 18:00,144,Monday,17,2022-04-18
2587,2022-04-18 18:00:00,18-Apr-2022 19:00,92,Monday,18,2022-04-18
2588,2022-04-18 19:00:00,18-Apr-2022 20:00,0,Monday,19,2022-04-18
2589,2022-04-18 20:00:00,18-Apr-2022 21:00,31,Monday,20,2022-04-18
2590,2022-04-18 21:00:00,18-Apr-2022 22:00,0,Monday,21,2022-04-18
2591,2022-04-18 22:00:00,18-Apr-2022 23:00,0,Monday,22,2022-04-18
2592,2022-04-18 23:00:00,19-Apr-2022 00:00,0,Monday,23,2022-04-18
2593,2022-04-19 00:00:00,19-Apr-2022 01:00,0,Tuesday,0,2022-04-19
2594,2022-04-19 01:00:00,19-Apr-2022 02:00,0,Tuesday,1,2022-04-19
2595,2022-04-19 02:00:00,19-Apr-2022 03:00,0,Tuesday,2,2022-04-19
2596,2022-04-19 03:00:00,19-Apr-2022 04:00,0,Tuesday,3,2022-04-19
2597,2022-04-19 04:00:00,19-Apr-2022 05:00,0,Tuesday,4,2022-04-19
2598,2022-04-19 05:00:00,19-Apr-2022 06:00,0,Tuesday,5,2022-04-19
2599,2022-04-19 06:00:00,19-Apr-2022 07:00,14,Tuesday,6,2022-04-19
2600,2022-04-19 07:00:00,19-Apr-2022 08:00,2134,Tuesday,7,2022-04-19
2601,2022-04-19 08:00:00,19-Apr-2022 09:00,2546,Tuesday,8,2022-04-19
2602,2022-04-19 09:00:00,19-Apr-2022 10:00,856,Tuesday,9,2022-04-19
2603,2022-04-19 10:00:00,19-Apr-2022 11:00,493,Tuesday,10,2022-04-19
2604,2022-04-19 11:00:00,19-Apr-2022 12:00,408,Tuesday,11,2022-04-19
2605,2022-04-19 12:00:00,19-Apr-2022 13:00,388,Tuesday,12,2022-04-19
2606,2022-04-19 13:00:00,19-Apr-2022 14:00,63,Tuesday,13,2022-04-19
2607,2022-04-19 14:00:00,19-Apr-2022 15:00,394,Tuesday,14,2022-04-19
2608,2022-04-19 15:00:00,19-Apr-2022 16:00,189,Tuesday,15,2022-04-19
2609,2022-04-19 16:00:00,19-Apr-2022 17:00,324,Tuesday,16,2022-04-19
2610,2022-04-19 17:00:00,19-Apr-2022 18:00,518,Tuesday,17,2022-04-19
2611,2022-04-19 18:00:00,19-Apr-2022 19:00,263,Tuesday,18,2022-04-19
2612,2022-04-19 19:00:00,19-Apr-2022 20:00,0,Tuesday,19,2022-04-19
2613,2022-04-19 20:00:00,19-Apr-2022 21:00,0,Tuesday,20,2022-04-19
2614,2022-04-19 21:00:00,19-Apr-2022 22:00,0,Tuesday,21,2022-04-19
2615,2022-04-19 22:00:00,19-Apr-2022 23:00,0,Tuesday,22,2022-04-19
2616,2022-04-19 23:00:00,20-Apr-2022 00:00,0,Tuesday,23,2022-04-19
2617,2022-04-20 00:00:00,20-Apr-2022 01:00,0,Wednesday,0,2022-04-20
2618,2022-04-20 01:00:00,20-Apr-2022 02:00,0,Wednesday,1,2022-04-20
2619,2022-04-20 02:00:00,20-Apr-2022 03:00,0,Wednesday,2,2022-04-20
2620,2022-04-20 03:00:00,20-Apr-2022 04:00,0,Wednesday,3,2022-04-20
2621,2022-04-20 04:00:00,20-Apr-2022 05:00,0,Wednesday,4,2022-04-20
2622,2022-04-20 05:00:00,20-Apr-2022 06:00,37,Wednesday,5,2022-04-20
2623,2022-04-20 06:00:00,20-Apr-2022 07:00,0,Wednesday,6,2022-04-20
2624,2022-04-20 07:00:00,20-Apr-2022 08:00,202,Wednesday,7,2022-04-20
2625,2022-04-20 08:00:00,20-Apr-2022 09:00,668,Wednesday,8,2022-04-20
2626,2022-04-20 09:00:00,20-Apr-2022 10:00,1882,Wednesday,9,2022-04-20
2627,2022-04-20 10:00:00,20-Apr-2022 11:00,244,Wednesday,10,2022-04-20
2628,2022-04-20 11:00:00,20-Apr-2022 12:00,515,Wednesday,11,2022-04-20
2629,2022-04-20 12:00:00,20-Apr-2022 13:00,2032,Wednesday,12,2022-04-20
2630,2022-04-20 13:00:00,20-Apr-2022 14:00,1322,Wednesday,13,2022-04-20
2631,2022-04-20 14:00:00,20-Apr-2022 15:00,3271,Wednesday,14,2022-04-20
2632,2022-04-20 15:00:00,20-Apr-2022 16:00,2383,Wednesday,15,2022-04-20
2633,2022-04-20 16:00:00,20-Apr-2022 17:00,504,Wednesday,16,2022-04-20
2634,2022-04-20 17:00:00,20-Apr-2022 18:00,1274,Wednesday,17,2022-04-20
2635,2022-04-20 18:00:00,20-Apr-2022 19:00,625,Wednesday,18,2022-04-20
2636,2022-04-20 19:00:00,20-Apr-2022 20:00,508,Wednesday,19,2022-04-20
2637,2022-04-20 20:00:00,20-Apr-2022 21:00,9,Wednesday,20,2022-04-20
2638,2022-04-20 21:00:00,20-Apr-2022 22:00,0,Wednesday,21,2022-04-20
2639,2022-04-20 22:00:00,20-Apr-2022 23:00,0,Wednesday,22,2022-04-20
2640,2022-04-20 23:00:00,21-Apr-2022 00:00,0,Wednesday,23,2022-04-20
2641,2022-04-21 00:00:00,21-Apr-2022 01:00,0,Thursday,0,2022-04-21
2642,2022-04-21 01:00:00,21-Apr-2022 02:00,0,Thursday,1,2022-04-21
2643,2022-04-21 02:00:00,21-Apr-2022 03:00,0,Thursday,2,2022-04-21
2644,2022-04-21 03:00:00,21-Apr-2022 04:00,0,Thursday,3,2022-04-21
2645,2022-04-21 04:00:00,21-Apr-2022 05:00,0,Thursday,4,2022-04-21
2646,2022-04-21 05:00:00,21-Apr-2022 06:00,52,Thursday,5,2022-04-21
2647,2022-04-21 06:00:00,21-Apr-2022 07:00,0,Thursday,6,2022-04-21
2648,2022-04-21 07:00:00,21-Apr-2022 08:00,584,Thursday,7,2022-04-21
2649,2022-04-21 08:00:00,21-Apr-2022 09:00,1632,Thursday,8,2022-04-21
2650,2022-04-21 09:00:00,21-Apr-2022 10:00,1250,Thursday,9,2022-04-21
2651,2022-04-21 10:00:00,21-Apr-2022 11:00,1484,Thursday,10,2022-04-21
2652,2022-04-21 11:00:00,21-Apr-2022 12:00,2080,Thursday,11,2022-04-21
2653,2022-04-21 12:00:00,21-Apr-2022 13:00,2183,Thursday,12,2022-04-21
2654,2022-04-21 13:00:00,21-Apr-2022 14:00,616,Thursday,13,2022-04-21
2655,2022-04-21 14:00:00,21-Apr-2022 15:00,259,Thursday,14,2022-04-21
2656,2022-04-21 15:00:00,21-Apr-2022 16:00,95,Thursday,15,2022-04-21
2657,2022-04-21 16:00:00,21-Apr-2022 17:00,2405,Thursday,16,2022-04-21
2658,2022-04-21 17:00:00,21-Apr-2022 18:00,0,Thursday,17,2022-04-21
2659,2022-04-21 18:00:00,21-Apr-2022 19:00,78,Thursday,18,2022-04-21
2660,2022-04-21 19:00:00,21-Apr-2022 20:00,0,Thursday,19,2022-04-21
2661,2022-04-21 20:00:00,21-Apr-2022 21:00,0,Thursday,20,2022-04-21
2662,2022-04-21 21:00:00,21-Apr-2022 22:00,171,Thursday,21,2022-04-21
2663,2022-04-21 22:00:00,21-Apr-2022 23:00,0,Thursday,22,2022-04-21
2664,2022-04-21 23:00:00,22-Apr-2022 00:00,0,Thursday,23,2022-04-21
2665,2022-04-22 00:00:00,22-Apr-2022 01:00,0,Friday,0,2022-04-22
2666,2022-04-22 01:00:00,22-Apr-2022 02:00,0,Friday,1,2022-04-22
2667,2022-04-22 02:00:00,22-Apr-2022 03:00,0,Friday,2,2022-04-22
2668,2022-04-22 03:00:00,22-Apr-2022 04:00,0,Friday,3,2022-04-22
2669,2022-04-22 04:00:00,22-Apr-2022 05:00,0,Friday,4,2022-04-22
2670,2022-04-22 05:00:00,22-Apr-2022 06:00,19,Friday,5,2022-04-22
2671,2022-04-22 06:00:00,22-Apr-2022 07:00,0,Friday,6,2022-04-22
2672,2022-04-22 07:00:00,22-Apr-2022 08:00,0,Friday,7,2022-04-22
2673,2022-04-22 08:00:00,22-Apr-2022 09:00,3648,Friday,8,2022-04-22
2674,2022-04-22 09:00:00,22-Apr-2022 10:00,859,Friday,9,2022-04-22
2675,2022-04-22 10:00:00,22-Apr-2022 11:00,44,Friday,10,2022-04-22
2676,2022-04-22 11:00:00,22-Apr-2022 12:00,151,Friday,11,2022-04-22
2677,2022-04-22 12:00:00,22-Apr-2022 13:00,120,Friday,12,2022-04-22
2678,2022-04-22 13:00:00,22-Apr-2022 14:00,94,Friday,13,2022-04-22
2679,2022-04-22 14:00:00,22-Apr-2022 15:00,4,Friday,14,2022-04-22
2680,2022-04-22 15:00:00,22-Apr-2022 16:00,4284,Friday,15,2022-04-22
2681,2022-04-22 16:00:00,22-Apr-2022 17:00,367,Friday,16,2022-04-22
2682,2022-04-22 17:00:00,22-Apr-2022 18:00,2324,Friday,17,2022-04-22
2683,2022-04-22 18:00:00,22-Apr-2022 19:00,0,Friday,18,2022-04-22
2684,2022-04-22 19:00:00,22-Apr-2022 20:00,271,Friday,19,2022-04-22
2685,2022-04-22 20:00:00,22-Apr-2022 21:00,244,Friday,20,2022-04-22
2686,2022-04-22 21:00:00,22-Apr-2022 22:00,0,Friday,21,2022-04-22
2687,2022-04-22 22:00:00,22-Apr-2022 23:00,0,Friday,22,2022-04-22
2688,2022-04-22 23:00:00,23-Apr-2022 00:00,0,Friday,23,2022-04-22
2689,2022-04-23 00:00:00,23-Apr-2022 01:00,0,Saturday,0,2022-04-23
2690,2022-04-23 01:00:00,23-Apr-2022 02:00,0,Saturday,1,2022-04-23
2691,2022-04-23 02:00:00,23-Apr-2022 03:00,0,Saturday,2,2022-04-23
2692,2022-04-23 03:00:00,23-Apr-2022 04:00,0,Saturday,3,2022-04-23
2693,2022-04-23 04:00:00,23-Apr-2022 05:00,3,Saturday,4,2022-04-23
2694,2022-04-23 05:00:00,23-Apr-2022 06:00,57,Saturday,5,2022-04-23
2695,2022-04-23 06:00:00,23-Apr-2022 07:00,0,Saturday,6,2022-04-23
2696,2022-04-23 07:00:00,23-Apr-2022 08:00,0,Saturday,7,2022-04-23
2697,2022-04-23 08:00:00,23-Apr-2022 09:00,1419,Saturday,8,2022-04-23
2698,2022-04-23 09:00:00,23-Apr-2022 10:00,1646,Saturday,9,2022-04-23
2699,2022-04-23 10:00:00,23-Apr-2022 11:00,385,Saturday,10,2022-04-23
2700,2022-04-23 11:00:00,23-Apr-2022 12:00,309,Saturday,11,2022-04-23
2701,2022-04-23 12:00:00,23-Apr-2022 13:00,2067,Saturday,12,2022-04-23
2702,2022-04-23 13:00:00,23-Apr-2022 14:00,965,Saturday,13,2022-04-23
2703,2022-04-23 14:00:00,23-Apr-2022 15:00,2435,Saturday,14,2022-04-23
2704,2022-04-23 15:00:00,23-Apr-2022 16:00,2468,Saturday,15,2022-04-23
2705,2022-04-23 16:00:00,23-Apr-2022 17:00,233,Saturday,16,2022-04-23
2706,2022-04-23 17:00:00,23-Apr-2022 18:00,0,Saturday,17,2022-04-23
2707,2022-04-23 18:00:00,23-Apr-2022 19:00,47,Saturday,18,2022-04-23
2708,2022-04-23 19:00:00,23-Apr-2022 20:00,0,Saturday,19,2022-04-23
2709,2022-04-23 20:00:00,23-Apr-2022 21:00,0,Saturday,20,2022-04-23
2710,2022-04-23 21:00:00,23-Apr-2022 22:00,55,Saturday,21,2022-04-23
2711,2022-04-23 22:00:00,23-Apr-2022 23:00,0,Saturday,22,2022-04-23
2712,2022-04-23 23:00:00,24-Apr-2022 00:00,0,Saturday,23,2022-04-23
2713,2022-04-24 00:00:00,24-Apr-2022 01:00,0,Sunday,0,2022-04-24
2714,2022-04-24 01:00:00,24-Apr-2022 02:00,0,Sunday,1,2022-04-24
2715,2022-04-24 02:00:00,24-Apr-2022 03:00,0,Sunday,2,2022-04-24
2716,2022-04-24 03:00:00,24-Apr-2022 04:00,0,Sunday,3,2022-04-24
2717,2022-04-24 04:00:00,24-Apr-2022 05:00,0,Sunday,4,2022-04-24
2718,2022-04-24 05:00:00,24-Apr-2022 06:00,102,Sunday,5,2022-04-24
2719,2022-04-24 06:00:00,24-Apr-2022 07:00,0,Sunday,6,2022-04-24
2720,2022-04-24 07:00:00,24-Apr-2022 08:00,0,Sunday,7,2022-04-24
2721,2022-04-24 08:00:00,24-Apr-2022 09:00,0,Sunday,8,2022-04-24
2722,2022-04-24 09:00:00,24-Apr-2022 10:00,4669,Sunday,9,2022-04-24
2723,2022-04-24 10:00:00,24-Apr-2022 11:00,445,Sunday,10,2022-04-24
2724,2022-04-24 11:00:00,24-Apr-2022 12:00,297,Sunday,11,2022-04-24
2725,2022-04-24 12:00:00,24-Apr-2022 13:00,599,Sunday,12,2022-04-24
2726,2022-04-24 13:00:00,24-Apr-2022 14:00,164,Sunday,13,2022-04-24
2727,2022-04-24 14:00:00,24-Apr-2022 15:00,80,Sunday,14,2022-04-24
2728,2022-04-24 15:00:00,24-Apr-2022 16:00,1313,Sunday,15,2022-04-24
2729,2022-04-24 16:00:00,24-Apr-2022 17:00,1100,Sunday,16,2022-04-24
2730,2022-04-24 17:00:00,24-Apr-2022 18:00,294,Sunday,17,2022-04-24
2731,2022-04-24 18:00:00,24-Apr-2022 19:00,358,Sunday,18,2022-04-24
2732,2022-04-24 19:00:00,24-Apr-2022 20:00,278,Sunday,19,2022-04-24
2733,2022-04-24 20:00:00,24-Apr-2022 21:00,21,Sunday,20,2022-04-24
2734,2022-04-24 21:00:00,24-Apr-2022 22:00,0,Sunday,21,2022-04-24
2735,2022-04-24 22:00:00,24-Apr-2022 23:00,0,Sunday,22,2022-04-24
2736,2022-04-24 23:00:00,25-Apr-2022 00:00,0,Sunday,23,2022-04-24
2737,2022-04-25 00:00:00,25-Apr-2022 01:00,0,Monday,0,2022-04-25
2738,2022-04-25 01:00:00,25-Apr-2022 02:00,0,Monday,1,2022-04-25
2739,2022-04-25 02:00:00,25-Apr-2022 03:00,0,Monday,2,2022-04-25
2740,2022-04-25 03:00:00,25-Apr-2022 04:00,0,Monday,3,2022-04-25
2741,2022-04-25 04:00:00,25-Apr-2022 05:00,0,Monday,4,2022-04-25
2742,2022-04-25 05:00:00,25-Apr-2022 06:00,0,Monday,5,2022-04-25
2743,2022-04-25 06:00:00,25-Apr-2022 07:00,0,Monday,6,2022-04-25
2744,2022-04-25 07:00:00,25-Apr-2022 08:00,0,Monday,7,2022-04-25
2745,2022-04-25 08:00:00,25-Apr-2022 09:00,116,Monday,8,2022-04-25
2746,2022-04-25 09:00:00,25-Apr-2022 10:00,5036,Monday,9,2022-04-25
2747,2022-04-25 10:00:00,25-Apr-2022 11:00,1304,Monday,10,2022-04-25
2748,2022-04-25 11:00:00,25-Apr-2022 12:00,156,Monday,11,2022-04-25
2749,2022-04-25 12:00:00,25-Apr-2022 13:00,1197,Monday,12,2022-04-25
2750,2022-04-25 13:00:00,25-Apr-2022 14:00,327,Monday,13,2022-04-25
2751,2022-04-25 14:00:00,25-Apr-2022 15:00,3362,Monday,14,2022-04-25
2752,2022-04-25 15:00:00,25-Apr-2022 16:00,181,Monday,15,2022-04-25
2753,2022-04-25 16:00:00,25-Apr-2022 17:00,97,Monday,16,2022-04-25
2754,2022-04-25 17:00:00,25-Apr-2022 18:00,249,Monday,17,2022-04-25
2755,2022-04-25 18:00:00,25-Apr-2022 19:00,129,Monday,18,2022-04-25
2756,2022-04-25 19:00:00,25-Apr-2022 20:00,166,Monday,19,2022-04-25
2757,2022-04-25 20:00:00,25-Apr-2022 21:00,131,Monday,20,2022-04-25
2758,2022-04-25 21:00:00,25-Apr-2022 22:00,52,Monday,21,2022-04-25
2759,2022-04-25 22:00:00,25-Apr-2022 23:00,79,Monday,22,2022-04-25
2760,2022-04-25 23:00:00,26-Apr-2022 00:00,0,Monday,23,2022-04-25
2761,2022-04-26 00:00:00,26-Apr-2022 01:00,0,Tuesday,0,2022-04-26
2762,2022-04-26 01:00:00,26-Apr-2022 02:00,0,Tuesday,1,2022-04-26
2763,2022-04-26 02:00:00,26-Apr-2022 03:00,0,Tuesday,2,2022-04-26
2764,2022-04-26 03:00:00,26-Apr-2022 04:00,0,Tuesday,3,2022-04-26
2765,2022-04-26 04:00:00,26-Apr-2022 05:00,0,Tuesday,4,2022-04-26
2766,2022-04-26 05:00:00,26-Apr-2022 06:00,39,Tuesday,5,2022-04-26
2767,2022-04-26 06:00:00,26-Apr-2022 07:00,0,Tuesday,6,2022-04-26
2768,2022-04-26 07:00:00,26-Apr-2022 08:00,52,Tuesday,7,2022-04-26
2769,2022-04-26 08:00:00,26-Apr-2022 09:00,4215,Tuesday,8,2022-04-26
2770,2022-04-26 09:00:00,26-Apr-2022 10:00,319,Tuesday,9,2022-04-26
2771,2022-04-26 10:00:00,26-Apr-2022 11:00,356,Tuesday,10,2022-04-26
2772,2022-04-26 11:00:00,26-Apr-2022 12:00,0,Tuesday,11,2022-04-26
2773,2022-04-26 12:00:00,26-Apr-2022 13:00,385,Tuesday,12,2022-04-26
2774,2022-04-26 13:00:00,26-Apr-2022 14:00,360,Tuesday,13,2022-04-26
2775,2022-04-26 14:00:00,26-Apr-2022 15:00,89,Tuesday,14,2022-04-26
2776,2022-04-26 15:00:00,26-Apr-2022 16:00,1035,Tuesday,15,2022-04-26
2777,2022-04-26 16:00:00,26-Apr-2022 17:00,1669,Tuesday,16,2022-04-26
2778,2022-04-26 17:00:00,26-Apr-2022 18:00,669,Tuesday,17,2022-04-26
2779,2022-04-26 18:00:00,26-Apr-2022 19:00,97,Tuesday,18,2022-04-26
2780,2022-04-26 19:00:00,26-Apr-2022 20:00,282,Tuesday,19,2022-04-26
2781,2022-04-26 20:00:00,26-Apr-2022 21:00,344,Tuesday,20,2022-04-26
2782,2022-04-26 21:00:00,26-Apr-2022 22:00,0,Tuesday,21,2022-04-26
2783,2022-04-26 22:00:00,26-Apr-2022 23:00,0,Tuesday,22,2022-04-26
2784,2022-04-26 23:00:00,27-Apr-2022 00:00,0,Tuesday,23,2022-04-26
2785,2022-04-27 00:00:00,27-Apr-2022 01:00,0,Wednesday,0,2022-04-27
2786,2022-04-27 01:00:00,27-Apr-2022 02:00,0,Wednesday,1,2022-04-27
2787,2022-04-27 02:00:00,27-Apr-2022 03:00,0,Wednesday,2,2022-04-27
2788,2022-04-27 03:00:00,27-Apr-2022 04:00,0,Wednesday,3,2022-04-27
2789,2022-04-27 04:00:00,27-Apr-2022 05:00,0,Wednesday,4,2022-04-27
2790,2022-04-27 05:00:00,27-Apr-2022 06:00,74,Wednesday,5,2022-04-27
2791,2022-04-27 06:00:00,27-Apr-2022 07:00,0,Wednesday,6,2022-04-27
2792,2022-04-27 07:00:00,27-Apr-2022 08:00,252,Wednesday,7,2022-04-27
2793,2022-04-27 08:00:00,27-Apr-2022 09:00,671,Wednesday,8,2022-04-27
2794,2022-04-27 09:00:00,27-Apr-2022 10:00,559,Wednesday,9,2022-04-27
2795,2022-04-27 10:00:00,27-Apr-2022 11:00,382,Wednesday,10,2022-04-27
2796,2022-04-27 11:00:00,27-Apr-2022 12:00,521,Wednesday,11,2022-04-27
2797,2022-04-27 12:00:00,27-Apr-2022 13:00,859,Wednesday,12,2022-04-27
2798,2022-04-27 13:00:00,27-Apr-2022 14:00,0,Wednesday,13,2022-04-27
2799,2022-04-27 14:00:00,27-Apr-2022 15:00,388,Wednesday,14,2022-04-27
2800,2022-04-27 15:00:00,27-Apr-2022 16:00,16,Wednesday,15,2022-04-27
2801,2022-04-27 16:00:00,27-Apr-2022 17:00,201,Wednesday,16,2022-04-27
2802,2022-04-27 17:00:00,27-Apr-2022 18:00,204,Wednesday,17,2022-04-27
2803,2022-04-27 18:00:00,27-Apr-2022 19:00,314,Wednesday,18,2022-04-27
2804,2022-04-27 19:00:00,27-Apr-2022 20:00,556,Wednesday,19,2022-04-27
2805,2022-04-27 20:00:00,27-Apr-2022 21:00,477,Wednesday,20,2022-04-27
2806,2022-04-27 21:00:00,27-Apr-2022 22:00,0,Wednesday,21,2022-04-27
2807,2022-04-27 22:00:00,27-Apr-2022 23:00,0,Wednesday,22,2022-04-27
2808,2022-04-27 23:00:00,28-Apr-2022 00:00,0,Wednesday,23,2022-04-27
2809,2022-04-28 00:00:00,28-Apr-2022 01:00,0,Thursday,0,2022-04-28
2810,2022-04-28 01:00:00,28-Apr-2022 02:00,0,Thursday,1,2022-04-28
2811,2022-04-28 02:00:00,28-Apr-2022 03:00,0,Thursday,2,2022-04-28
2812,2022-04-28 03:00:00,28-Apr-2022 04:00,26,Thursday,3,2022-04-28
2813,2022-04-28 04:00:00,28-Apr-2022 05:00,24,Thursday,4,2022-04-28
2814,2022-04-28 05:00:00,28-Apr-2022 06:00,0,Thursday,5,2022-04-28
2815,2022-04-28 06:00:00,28-Apr-2022 07:00,0,Thursday,6,2022-04-28
2816,2022-04-28 07:00:00,28-Apr-2022 08:00,420,Thursday,7,2022-04-28
2817,2022-04-28 08:00:00,28-Apr-2022 09:00,4740,Thursday,8,2022-04-28
2818,2022-04-28 09:00:00,28-Apr-2022 10:00,1667,Thursday,9,2022-04-28
2819,2022-04-28 10:00:00,28-Apr-2022 11:00,421,Thursday,10,2022-04-28
2820,2022-04-28 11:00:00,28-Apr-2022 12:00,1736,Thursday,11,2022-04-28
2821,2022-04-28 12:00:00,28-Apr-2022 13:00,877,Thursday,12,2022-04-28
2822,2022-04-28 13:00:00,28-Apr-2022 14:00,0,Thursday,13,2022-04-28
2823,2022-04-28 14:00:00,28-Apr-2022 15:00,121,Thursday,14,2022-04-28
2824,2022-04-28 15:00:00,28-Apr-2022 16:00,29,Thursday,15,2022-04-28
2825,2022-04-28 16:00:00,28-Apr-2022 17:00,411,Thursday,16,2022-04-28
2826,2022-04-28 17:00:00,28-Apr-2022 18:00,1198,Thursday,17,2022-04-28
2827,2022-04-28 18:00:00,28-Apr-2022 19:00,704,Thursday,18,2022-04-28
2828,2022-04-28 19:00:00,28-Apr-2022 20:00,77,Thursday,19,2022-04-28
2829,2022-04-28 20:00:00,28-Apr-2022 21:00,0,Thursday,20,2022-04-28
2830,2022-04-28 21:00:00,28-Apr-2022 22:00,8,Thursday,21,2022-04-28
2831,2022-04-28 22:00:00,28-Apr-2022 23:00,0,Thursday,22,2022-04-28
2832,2022-04-28 23:00:00,29-Apr-2022 00:00,0,Thursday,23,2022-04-28
2833,2022-04-29 00:00:00,29-Apr-2022 01:00,0,Friday,0,2022-04-29
2834,2022-04-29 01:00:00,29-Apr-2022 02:00,0,Friday,1,2022-04-29
2835,2022-04-29 02:00:00,29-Apr-2022 03:00,0,Friday,2,2022-04-29
2836,2022-04-29 03:00:00,29-Apr-2022 04:00,0,Friday,3,2022-04-29
2837,2022-04-29 04:00:00,29-Apr-2022 05:00,0,Friday,4,2022-04-29
2838,2022-04-29 05:00:00,29-Apr-2022 06:00,33,Friday,5,2022-04-29
2839,2022-04-29 06:00:00,29-Apr-2022 07:00,11,Friday,6,2022-04-29
2840,2022-04-29 07:00:00,29-Apr-2022 08:00,2551,Friday,7,2022-04-29
2841,2022-04-29 08:00:00,29-Apr-2022 09:00,1326,Friday,8,2022-04-29
2842,2022-04-29 09:00:00,29-Apr-2022 10:00,206,Friday,9,2022-04-29
2843,2022-04-29 10:00:00,29-Apr-2022 11:00,668,Friday,10,2022-04-29
2844,2022-04-29 11:00:00,29-Apr-2022 12:00,0,Friday,11,2022-04-29
2845,2022-04-29 12:00:00,29-Apr-2022 13:00,120,Friday,12,2022-04-29
2846,2022-04-29 13:00:00,29-Apr-2022 14:00,163,Friday,13,2022-04-29
2847,2022-04-29 14:00:00,29-Apr-2022 15:00,4906,Friday,14,2022-04-29
2848,2022-04-29 15:00:00,29-Apr-2022 16:00,0,Friday,15,2022-04-29
2849,2022-04-29 16:00:00,29-Apr-2022 17:00,57,Friday,16,2022-04-29
2850,2022-04-29 17:00:00,29-Apr-2022 18:00,82,Friday,17,2022-04-29
2851,2022-04-29 18:00:00,29-Apr-2022 19:00,138,Friday,18,2022-04-29
2852,2022-04-29 19:00:00,29-Apr-2022 20:00,40,Friday,19,2022-04-29
2853,2022-04-29 20:00:00,29-Apr-2022 21:00,10,Friday,20,2022-04-29
2854,2022-04-29 21:00:00,29-Apr-2022 22:00,0,Friday,21,2022-04-29
